Date,State,Confirmed,Recovered,Deceased,Other
13-06-2021,Chandigarh,61110,59798,792,0
13-06-2021,Chhattisgarh,986963,959969,13317,0
13-06-2021,Delhi,1431139,1402850,24823,0
13-06-2021,Dadra and Nagar Haveli and Daman and Diu,10465,10352,4,33
13-06-2021,Goa,162468,154658,2928,0
13-06-2021,Gujarat,820321,800075,9997,0
13-06-2021,Himachal Pradesh,198550,190377,3375,21
13-06-2021,Haryana,765861,752208,8992,0
13-06-2021,Jharkhand,343458,334979,5084,0
13-06-2021,Jammu and Kashmir,307412,288145,4186,0
13-06-2021,Karnataka,2765134,2551365,32913,21
13-06-2021,Kerala,2728240,2593625,11182,434
13-06-2021,Ladakh,19561,18706,197,0
13-06-2021,Lakshadweep,9209,8555,44,34
13-06-2021,Maharashtra,5908992,5639271,111104,3029
13-06-2021,Meghalaya,41906,36550,733,0
13-06-2021,Manipur,59852,50379,974,0
13-06-2021,Madhya Pradesh,788183,775380,8552,0
13-06-2021,Mizoram,15266,11748,63,0
13-06-2021,Nagaland,23644,19026,453,663
13-06-2021,Odisha,851782,796799,3355,0
13-06-2021,Punjab,587903,559360,15562,0
13-06-2021,Puducherry,112528,105513,1684,0
13-06-2021,Rajasthan,949684,933421,8822,0
13-06-2021,Sikkim,18414,14334,281,246
13-06-2021,Telangana,603369,578748,3484,0
13-06-2021,Tamil Nadu,2353721,2174247,29547,0
13-06-2021,Tripura,59083,52861,610,60
13-06-2021,India,29510077,28155548,374329,11641
13-06-2021,Uttar Pradesh,1702624,1671852,21786,0
13-06-2021,Uttarakhand,336879,319559,6935,5752
13-06-2021,West Bengal,1461257,1426710,16896,0
14-06-2021,Andaman and Nicobar Islands,7269,7034,126,0
14-06-2021,Andhra Pradesh,1814393,1722381,11999,0
14-06-2021,Arunachal Pradesh,31648,28608,151,0
14-06-2021,Assam,463175,418472,3994,1347
14-06-2021,Bihar,717539,703262,9505,1
14-06-2021,Chandigarh,61160,59859,794,0
14-06-2021,Chhattisgarh,987563,961569,13334,0
14-06-2021,Delhi,1431270,1403205,24839,0
14-06-2021,Dadra and Nagar Haveli and Daman and Diu,10466,10367,4,33
14-06-2021,Goa,162721,155378,2937,0
14-06-2021,Gujarat,820726,801181,10003,0
14-06-2021,Himachal Pradesh,198876,191041,3382,21
14-06-2021,Haryana,766129,753020,9032,0
14-06-2021,Jharkhand,343609,335462,5085,0
14-06-2021,Jammu and Kashmir,308011,290284,4195,0
14-06-2021,Karnataka,2771969,2566774,33033,21
14-06-2021,Kerala,2735959,2610368,11343,435
14-06-2021,Ladakh,19611,18841,198,0
14-06-2021,Lakshadweep,9236,8637,44,35
14-06-2021,Maharashtra,5917121,5654003,112696,3068
14-06-2021,Meghalaya,42309,37037,743,0
14-06-2021,Manipur,60311,50878,990,0
14-06-2021,Madhya Pradesh,788425,775896,8588,0
14-06-2021,Mizoram,15363,11879,70,0
14-06-2021,Nagaland,23753,19431,456,665
14-06-2021,Odisha,856121,804981,3399,0
14-06-2021,Punjab,588525,561010,15602,0
14-06-2021,Puducherry,112837,106199,1691,0
14-06-2021,Rajasthan,949961,934652,8842,0
14-06-2021,Sikkim,18450,14615,281,248
14-06-2021,Telangana,604880,580923,3496,0
14-06-2021,Tamil Nadu,2366493,2199808,29801,0
14-06-2021,Tripura,59318,53471,617,60
14-06-2021,India,29570085,28272924,377062,11692
14-06-2021,Uttar Pradesh,1702937,1672968,21858,0
14-06-2021,Uttarakhand,337175,320549,6960,5758
14-06-2021,West Bengal,1464776,1428881,16974,0
15-06-2021,Andaman and Nicobar Islands,7280,7049,126,0
15-06-2021,Andhra Pradesh,1820134,1732948,12052,0
15-06-2021,Arunachal Pradesh,31938,28934,155,0
15-06-2021,Assam,466590,421378,4028,1347
15-06-2021,Bihar,717949,704075,9514,1
15-06-2021,Chandigarh,61200,59917,797,0
15-06-2021,Chhattisgarh,988172,963113,13342,0
15-06-2021,Delhi,1431498,1403569,24851,0
15-06-2021,Dadra and Nagar Haveli and Daman and Diu,10476,10381,4,33
15-06-2021,Goa,163048,155926,2947,0
15-06-2021,Gujarat,821078,802187,10007,0
15-06-2021,Himachal Pradesh,199197,191732,3394,21
15-06-2021,Haryana,766357,753584,9070,0
15-06-2021,Jharkhand,343793,336058,5089,0
15-06-2021,Jammu and Kashmir,308726,292114,4205,0
15-06-2021,Karnataka,2777010,2581559,33148,21
15-06-2021,Kerala,2748205,2623904,11509,435
15-06-2021,Ladakh,19649,18898,199,0
15-06-2021,Lakshadweep,9297,8733,45,35
15-06-2021,Maharashtra,5924773,5669179,114154,3079
15-06-2021,Meghalaya,42759,37579,750,0
15-06-2021,Manipur,61096,51354,998,0
15-06-2021,Madhya Pradesh,788649,776424,8615,0
15-06-2021,Mizoram,15631,12191,70,0
15-06-2021,Nagaland,23854,19753,459,670
15-06-2021,Odisha,859526,811780,3441,0
15-06-2021,Punjab,589153,562701,15650,0
15-06-2021,Puducherry,113192,106828,1696,0
15-06-2021,Rajasthan,950133,935658,8856,0
15-06-2021,Sikkim,18659,14887,284,249
15-06-2021,Telangana,606436,582993,3510,0
15-06-2021,Tamil Nadu,2378298,2223015,30068,0
15-06-2021,Tripura,59846,54214,621,60
15-06-2021,India,29632302,28380700,379602,11709
15-06-2021,Uttar Pradesh,1703207,1674072,21914,0
15-06-2021,Uttarakhand,337449,321064,6985,5758
15-06-2021,West Bengal,1468044,1430949,17049,0
16-06-2021,Andaman and Nicobar Islands,7306,7079,127,0
16-06-2021,Andhra Pradesh,1826751,1743176,12109,0
16-06-2021,Arunachal Pradesh,32188,29223,155,0
16-06-2021,Assam,469976,426259,4064,1347
16-06-2021,Bihar,718319,704805,9523,1
16-06-2021,Chandigarh,61241,59980,799,0
16-06-2021,Chhattisgarh,988745,964265,13354,0
16-06-2021,Delhi,1431710,1404085,24876,0
16-06-2021,Dadra and Nagar Haveli and Daman and Diu,10484,10385,4,33
16-06-2021,Goa,163358,156354,2960,0
16-06-2021,Gujarat,821376,803122,10012,0
16-06-2021,Himachal Pradesh,199407,192256,3398,20
16-06-2021,Haryana,766606,753918,9109,0
16-06-2021,Jharkhand,343983,336645,5092,0
16-06-2021,Jammu and Kashmir,309361,293763,4217,0
16-06-2021,Karnataka,2784355,2599472,33296,21
16-06-2021,Kerala,2761475,2639593,11656,436
16-06-2021,Ladakh,19682,18945,199,0
16-06-2021,Lakshadweep,9339,8812,45,35
16-06-2021,Maharashtra,5934880,5679746,115390,3083
16-06-2021,Meghalaya,43254,38032,758,0
16-06-2021,Manipur,61848,51762,1008,0
16-06-2021,Madhya Pradesh,788809,776887,8649,0
16-06-2021,Mizoram,15899,12414,72,0
16-06-2021,Nagaland,23965,20127,461,678
16-06-2021,Odisha,863061,817359,3485,0
16-06-2021,Punjab,589828,564084,15698,0
16-06-2021,Puducherry,113622,107425,1702,0
16-06-2021,Rajasthan,950413,936586,8865,0
16-06-2021,Sikkim,18806,15307,285,249
16-06-2021,Telangana,607925,584429,3521,0
16-06-2021,Tamil Nadu,2388746,2244073,30338,0
16-06-2021,Tripura,60382,54810,626,60
16-06-2021,India,29699591,28484600,381931,11734
16-06-2021,Uttar Pradesh,1703458,1674999,21963,0
16-06-2021,Uttarakhand,337802,321462,6997,5771
16-06-2021,West Bengal,1471231,1432961,17118,0
17-06-2021,Andaman and Nicobar Islands,7335,7104,127,0
17-06-2021,Andhra Pradesh,1832902,1750904,12167,0
17-06-2021,Arunachal Pradesh,32483,29612,158,0
17-06-2021,Assam,473453,431208,4105,1347
17-06-2021,Bihar,718704,705373,9527,1
17-06-2021,Chandigarh,61310,60076,802,0
17-06-2021,Chhattisgarh,989335,965292,13361,0
17-06-2021,Delhi,1431868,1404428,24886,0
17-06-2021,Dadra and Nagar Haveli and Daman and Diu,10497,10391,4,34
17-06-2021,Goa,163612,156819,2969,0
17-06-2021,Gujarat,821659,803892,10018,0
17-06-2021,Himachal Pradesh,199699,192841,3408,20
17-06-2021,Haryana,766838,754464,9147,0
17-06-2021,Jharkhand,344129,337088,5095,0
17-06-2021,Jammu and Kashmir,310017,295189,4226,0
17-06-2021,Karnataka,2790338,2610157,33434,21
17-06-2021,Kerala,2773944,2653207,11744,437
17-06-2021,Ladakh,19704,19022,200,0
17-06-2021,Lakshadweep,9377,8898,45,35
17-06-2021,Maharashtra,5944710,5685636,116026,3088
17-06-2021,Meghalaya,43732,38361,762,0
17-06-2021,Manipur,62343,52220,1021,0
17-06-2021,Madhya Pradesh,788954,777291,8679,0
17-06-2021,Mizoram,16135,12630,75,0
17-06-2021,Nagaland,24041,20525,466,682
17-06-2021,Odisha,866692,823599,3524,0
17-06-2021,Punjab,590556,565339,15738,0
17-06-2021,Puducherry,113948,107905,1710,0
17-06-2021,Rajasthan,950618,937481,8875,0
17-06-2021,Sikkim,18896,15452,287,250
17-06-2021,Telangana,609417,586362,3534,0
17-06-2021,Tamil Nadu,2397864,2266793,30548,0
17-06-2021,Tripura,60869,55056,631,60
17-06-2021,India,29762027,28573100,383522,11752
17-06-2021,Uttar Pradesh,1703733,1675684,22030,0
17-06-2021,Uttarakhand,338066,321807,7011,5777
17-06-2021,West Bengal,1474249,1434994,17182,0
18-06-2021,Andaman and Nicobar Islands,7363,7128,127,0
18-06-2021,Andhra Pradesh,1839243,1759390,12224,0
18-06-2021,Arunachal Pradesh,32692,29934,159,0
18-06-2021,Assam,477159,436043,4138,1347
18-06-2021,Bihar,719051,705967,9536,1
18-06-2021,Chandigarh,61358,60123,804,0
18-06-2021,Chhattisgarh,989844,966414,13368,0
18-06-2021,Delhi,1432033,1404688,24900,0
18-06-2021,Dadra and Nagar Haveli and Daman and Diu,10504,10400,4,34
18-06-2021,Goa,163927,157353,2975,0
18-06-2021,Gujarat,821921,804668,10023,0
18-06-2021,Himachal Pradesh,200043,193418,3413,19
18-06-2021,Haryana,767047,754924,9183,0
18-06-2021,Jharkhand,344270,337362,5097,0
18-06-2021,Jammu and Kashmir,310688,296360,4234,0
18-06-2021,Karnataka,2796121,2625447,33602,22
18-06-2021,Kerala,2785305,2665354,11834,439
18-06-2021,Ladakh,19730,19097,200,0
18-06-2021,Lakshadweep,9392,8964,45,36
18-06-2021,Maharashtra,5954508,5699983,116674,3104
18-06-2021,Meghalaya,44382,38792,771,0
18-06-2021,Manipur,62946,52667,1033,0
18-06-2021,Madhya Pradesh,789064,777630,8707,0
18-06-2021,Mizoram,16437,12858,76,0
18-06-2021,Nagaland,24097,20887,467,684
18-06-2021,Odisha,870498,829851,3561,0
18-06-2021,Punjab,591168,566568,15771,0
18-06-2021,Puducherry,114301,108462,1714,0
18-06-2021,Rajasthan,950768,938101,8884,0
18-06-2021,Sikkim,19058,15618,290,250
18-06-2021,Telangana,610834,588259,3546,0
18-06-2021,Tamil Nadu,2406497,2286653,30835,0
18-06-2021,Tripura,61336,55769,634,60
18-06-2021,India,29822792,28670954,385167,11778
18-06-2021,Uttar Pradesh,1703882,1676458,22081,0
18-06-2021,Uttarakhand,338288,322258,7017,5782
18-06-2021,West Bengal,1477037,1437106,17240,0
19-06-2021,Andaman and Nicobar Islands,7394,7162,127,0
19-06-2021,Andhra Pradesh,1844917,1767404,12269,0
19-06-2021,Arunachal Pradesh,32923,30163,159,0
19-06-2021,Assam,480730,441184,4178,1347
19-06-2021,Bihar,719400,706461,9543,1
19-06-2021,Chandigarh,61403,60201,806,0
19-06-2021,Chhattisgarh,990323,967415,13377,0
19-06-2021,Delhi,1432168,1404889,24907,0
19-06-2021,Dadra and Nagar Haveli and Daman and Diu,10514,10409,4,34
19-06-2021,Goa,164229,157772,2984,0
19-06-2021,Gujarat,822149,805542,10028,0
19-06-2021,Himachal Pradesh,200282,193850,3423,19
19-06-2021,Haryana,767217,755324,9216,0
19-06-2021,Jharkhand,344405,337667,5099,0
19-06-2021,Jammu and Kashmir,311209,297557,4238,0
19-06-2021,Karnataka,2801936,2637279,33763,22
19-06-2021,Kerala,2797748,2678499,11949,443
19-06-2021,Ladakh,19783,19150,201,0
19-06-2021,Lakshadweep,9430,9003,46,36
19-06-2021,Maharashtra,5963420,5710356,117356,3111
19-06-2021,Meghalaya,44896,39377,776,0
19-06-2021,Manipur,63538,52961,1039,0
19-06-2021,Madhya Pradesh,789174,777995,8737,0
19-06-2021,Mizoram,16750,13129,78,0
19-06-2021,Nagaland,24191,21058,468,686
19-06-2021,Odisha,873925,835132,3603,0
19-06-2021,Punjab,591762,567883,15802,0
19-06-2021,Puducherry,114596,109083,1720,0
19-06-2021,Rajasthan,950961,938619,8891,0
19-06-2021,Sikkim,19209,15917,291,250
19-06-2021,Telangana,612196,590072,3556,0
19-06-2021,Tamil Nadu,2414680,2304885,31015,0
19-06-2021,Tripura,61779,56364,639,61
19-06-2021,India,29881407,28758502,386741,11797
19-06-2021,Uttar Pradesh,1704139,1677050,22132,0
19-06-2021,Uttarakhand,338508,322475,7026,5787
19-06-2021,West Bengal,1479523,1439215,17295,0
20-06-2021,Andaman and Nicobar Islands,7406,7177,127,0
20-06-2021,Andhra Pradesh,1850563,1775176,12319,0
20-06-2021,Arunachal Pradesh,33081,30407,159,0
20-06-2021,Assam,482505,444743,4208,1347
20-06-2021,Bihar,719694,706955,9550,1
20-06-2021,Chandigarh,61430,60271,806,0
20-06-2021,Chhattisgarh,990675,968096,13387,0
20-06-2021,Delhi,1432292,1405287,24914,0
20-06-2021,Dadra and Nagar Haveli and Daman and Diu,10517,10415,4,34
20-06-2021,Goa,164436,158178,2990,0
20-06-2021,Gujarat,822334,806193,10032,0
20-06-2021,Himachal Pradesh,200410,194249,3426,24
20-06-2021,Haryana,767418,755681,9246,0
20-06-2021,Jharkhand,344543,337848,5099,0
20-06-2021,Jammu and Kashmir,311794,298911,4252,0
20-06-2021,Karnataka,2806453,2645735,33883,22
20-06-2021,Kerala,2809395,2690958,12061,444
20-06-2021,Ladakh,19805,19240,202,0
20-06-2021,Lakshadweep,9443,9042,46,36
20-06-2021,Maharashtra,5972781,5719457,117961,3122
20-06-2021,Meghalaya,45286,39919,780,0
20-06-2021,Manipur,64065,53405,1047,0
20-06-2021,Madhya Pradesh,789261,778280,8767,0
20-06-2021,Mizoram,16943,13390,82,0
20-06-2021,Nagaland,24248,21201,469,688
20-06-2021,Odisha,877502,840214,3643,0
20-06-2021,Punjab,592303,569056,15826,0
20-06-2021,Puducherry,114847,109562,1723,0
20-06-2021,Rajasthan,951105,939131,8895,0
20-06-2021,Sikkim,19296,16056,293,250
20-06-2021,Telangana,613202,591870,3567,0
20-06-2021,Tamil Nadu,2422497,2321928,31197,0
20-06-2021,Tripura,62146,57025,643,61
20-06-2021,India,29934385,28836691,388165,11821
20-06-2021,Uttar Pradesh,1704358,1677611,22178,0
20-06-2021,Uttarakhand,338644,322681,7035,5792
20-06-2021,West Bengal,1481707,1441343,17348,0
21-06-2021,Andaman and Nicobar Islands,7415,7191,127,0
21-06-2021,Andhra Pradesh,1853183,1782680,12363,0
21-06-2021,Arunachal Pradesh,33375,30677,159,0
21-06-2021,Assam,485310,448442,4243,1347
21-06-2021,Bihar,719939,707365,9557,1
21-06-2021,Chandigarh,61444,60327,806,0
21-06-2021,Chhattisgarh,991171,969212,13395,0
21-06-2021,Delhi,1432381,1405460,24925,0
21-06-2021,Dadra and Nagar Haveli and Daman and Diu,10520,10425,4,33
21-06-2021,Goa,164654,158591,2997,0
21-06-2021,Gujarat,822485,806812,10034,0
21-06-2021,Himachal Pradesh,200603,194739,3432,24
21-06-2021,Haryana,767580,755968,9275,0
21-06-2021,Jharkhand,344665,338076,5100,0
21-06-2021,Jammu and Kashmir,312156,300135,4262,0
21-06-2021,Karnataka,2811320,2654139,34025,22
21-06-2021,Kerala,2816844,2704554,12155,446
21-06-2021,Ladakh,19838,19271,202,0
21-06-2021,Lakshadweep,9471,9069,46,37
21-06-2021,Maharashtra,5979051,5733215,118313,3125
21-06-2021,Meghalaya,45555,40574,785,0
21-06-2021,Manipur,64418,54065,1055,0
21-06-2021,Madhya Pradesh,789350,778584,8786,0
21-06-2021,Mizoram,17605,13667,84,0
21-06-2021,Nagaland,24374,21367,475,688
21-06-2021,Odisha,880533,844801,3686,0
21-06-2021,Punjab,592658,570327,15854,0
21-06-2021,Puducherry,115080,109990,1726,0
21-06-2021,Rajasthan,951256,939664,8901,0
21-06-2021,Sikkim,19321,16329,293,251
21-06-2021,Telangana,614399,593577,3576,0
21-06-2021,Tamil Nadu,2429924,2337209,31386,0
21-06-2021,Tripura,62321,57671,647,61
21-06-2021,India,29977068,28918722,389332,11830
21-06-2021,Uttar Pradesh,1704476,1678089,22224,0
21-06-2021,Uttarakhand,338807,323004,7044,5795
21-06-2021,West Bengal,1483586,1443456,17390,0
22-06-2021,Andaman and Nicobar Islands,7425,7195,127,0
22-06-2021,Andhra Pradesh,1857352,1791056,12416,0
22-06-2021,Arunachal Pradesh,33664,30956,160,0
22-06-2021,Assam,488179,450924,4280,1347
22-06-2021,Bihar,720207,707833,9563,1
22-06-2021,Chandigarh,61467,60383,806,0
22-06-2021,Chhattisgarh,991653,970244,13402,0
22-06-2021,Delhi,1432778,1405927,24933,0
22-06-2021,Dadra and Nagar Haveli and Daman and Diu,10523,10427,4,33
22-06-2021,Goa,164957,159029,3008,0
22-06-2021,Gujarat,822620,807424,10037,0
22-06-2021,Himachal Pradesh,200791,195055,3437,23
22-06-2021,Haryana,767726,756231,9295,0
22-06-2021,Jharkhand,344775,338256,5102,0
22-06-2021,Jammu and Kashmir,312584,301134,4269,0
22-06-2021,Karnataka,2815029,2662250,34164,23
22-06-2021,Kerala,2829461,2716284,12296,448
22-06-2021,Ladakh,19871,19309,202,0
22-06-2021,Lakshadweep,9504,9103,47,39
22-06-2021,Maharashtra,5987521,5742258,118795,3128
22-06-2021,Meghalaya,45976,40915,788,0
22-06-2021,Manipur,64993,54714,1065,0
22-06-2021,Madhya Pradesh,789415,778902,8806,0
22-06-2021,Mizoram,17979,13900,85,0
22-06-2021,Nagaland,24438,21513,477,691
22-06-2021,Odisha,883490,848960,3724,0
22-06-2021,Punjab,593063,571207,15888,0
22-06-2021,Puducherry,115364,110423,1727,0
22-06-2021,Rajasthan,951393,940101,8904,0
22-06-2021,Sikkim,19458,16481,296,251
22-06-2021,Telangana,615574,595348,3586,0
22-06-2021,Tamil Nadu,2436819,2348353,31580,0
22-06-2021,Tripura,62742,58120,651,61
22-06-2021,India,30027885,28987419,390691,11850
22-06-2021,Uttar Pradesh,1704678,1678486,22282,0
22-06-2021,Uttarakhand,338978,323225,7052,5805
22-06-2021,West Bengal,1485438,1445493,17437,0
23-06-2021,Andaman and Nicobar Islands,7438,7210,127,0
23-06-2021,Andhra Pradesh,1862036,1798380,12452,0
23-06-2021,Arunachal Pradesh,33916,31189,160,0
23-06-2021,Assam,490907,454726,4310,1347
23-06-2021,Bihar,720505,708231,9569,1
23-06-2021,Chandigarh,61520,60446,807,0
23-06-2021,Chhattisgarh,992074,971057,13407,0
23-06-2021,Delhi,1433366,1406629,24940,0
23-06-2021,Dadra and Nagar Haveli and Daman and Diu,10526,10431,4,33
23-06-2021,Goa,165197,159419,3013,0
23-06-2021,Gujarat,822758,807911,10040,0
23-06-2021,Himachal Pradesh,201049,195289,3445,28
23-06-2021,Haryana,767900,756426,9314,0
23-06-2021,Jharkhand,344914,338446,5104,0
23-06-2021,Jammu and Kashmir,313028,301973,4273,0
23-06-2021,Karnataka,2819465,2668705,34287,23
23-06-2021,Kerala,2842248,2729967,12446,449
23-06-2021,Ladakh,19881,19341,202,0
23-06-2021,Lakshadweep,9559,9134,47,38
23-06-2021,Maharashtra,5997587,5753290,119303,3135
23-06-2021,Meghalaya,46458,41349,797,0
23-06-2021,Manipur,65622,55257,1074,0
23-06-2021,Madhya Pradesh,789499,779177,8827,0
23-06-2021,Mizoram,18398,14096,86,0
23-06-2021,Nagaland,24541,21790,477,696
23-06-2021,Odisha,886946,853012,3770,0
23-06-2021,Punjab,593572,572008,15923,0
23-06-2021,Puducherry,115627,110838,1731,0
23-06-2021,Rajasthan,951548,940465,8905,0
23-06-2021,Sikkim,19589,16652,296,251
23-06-2021,Telangana,616688,596628,3598,0
23-06-2021,Tamil Nadu,2443415,2358785,31746,0
23-06-2021,Tripura,63137,58674,655,61
23-06-2021,India,30082194,29056606,392014,11867
23-06-2021,Uttar Pradesh,1704790,1678788,22336,0
23-06-2021,Uttarakhand,339127,323377,7068,5805
23-06-2021,West Bengal,1487363,1447510,17475,0
24-06-2021,Andaman and Nicobar Islands,7440,7214,127,0
24-06-2021,Andhra Pradesh,1867017,1804844,12490,0
24-06-2021,Arunachal Pradesh,34214,31487,162,0
24-06-2021,Assam,493688,458330,4344,1347
24-06-2021,Bihar,720717,708586,9573,1
24-06-2021,Chandigarh,61542,60488,807,0
24-06-2021,Chhattisgarh,992391,971662,13415,0
24-06-2021,Delhi,1433475,1406760,24948,0
24-06-2021,Dadra and Nagar Haveli and Daman and Diu,10529,10435,4,33
24-06-2021,Goa,165426,159677,3022,0
24-06-2021,Gujarat,822887,808418,10042,0
24-06-2021,Himachal Pradesh,201210,195611,3447,29
24-06-2021,Haryana,768002,756679,9333,0
24-06-2021,Jharkhand,345028,338698,5106,0
24-06-2021,Jammu and Kashmir,313476,302655,4284,0
24-06-2021,Karnataka,2823444,2678473,34425,23
24-06-2021,Kerala,2854326,2741436,12582,453
24-06-2021,Ladakh,19903,19387,202,0
24-06-2021,Lakshadweep,9601,9194,47,38
24-06-2021,Maharashtra,6007431,5762661,119859,3144
24-06-2021,Meghalaya,46878,41647,807,0
24-06-2021,Manipur,66171,55912,1085,0
24-06-2021,Madhya Pradesh,789561,779432,8849,0
24-06-2021,Mizoram,18635,14316,87,0
24-06-2021,Nagaland,24629,21945,479,696
24-06-2021,Odisha,890596,856498,3814,0
24-06-2021,Punjab,593941,572723,15944,0
24-06-2021,Puducherry,115925,111114,1734,0
24-06-2021,Rajasthan,951695,940771,8905,0
24-06-2021,Sikkim,19681,16850,298,251
24-06-2021,Telangana,617776,598139,3607,0
24-06-2021,Tamil Nadu,2449577,2367831,31901,0
24-06-2021,Tripura,63496,58917,657,61
24-06-2021,India,30133853,29120975,393342,11881
24-06-2021,Uttar Pradesh,1705014,1679096,22366,0
24-06-2021,Uttarakhand,339245,323627,7074,5805
24-06-2021,West Bengal,1489286,1449462,17516,0
25-06-2021,Andaman and Nicobar Islands,7441,7245,127,0
25-06-2021,Andhra Pradesh,1871475,1811157,12528,0
25-06-2021,Arunachal Pradesh,34480,31792,165,0
25-06-2021,Assam,496481,462307,4370,1347
25-06-2021,Bihar,720924,708951,9576,1
25-06-2021,Chandigarh,61581,60533,807,0
25-06-2021,Chhattisgarh,992684,972372,13423,0
25-06-2021,Delhi,1433590,1406958,24952,0
25-06-2021,Dadra and Nagar Haveli and Daman and Diu,10533,10444,4,33
25-06-2021,Goa,165648,159954,3027,0
25-06-2021,Gujarat,823010,808849,10045,0
25-06-2021,Himachal Pradesh,201363,195929,3449,29
25-06-2021,Haryana,768142,756864,9351,0
25-06-2021,Jharkhand,345161,338870,5107,0
25-06-2021,Jammu and Kashmir,313974,303526,4291,0
25-06-2021,Karnataka,2826754,2684997,34539,23
25-06-2021,Kerala,2865872,2752492,12700,454
25-06-2021,Ladakh,19920,19425,202,0
25-06-2021,Lakshadweep,9632,9233,48,38
25-06-2021,Maharashtra,6017035,5772799,120370,3151
25-06-2021,Meghalaya,47480,42001,814,0
25-06-2021,Manipur,66756,59995,1093,0
25-06-2021,Madhya Pradesh,789611,779630,8871,0
25-06-2021,Mizoram,18859,14554,89,0
25-06-2021,Nagaland,24759,22072,481,698
25-06-2021,Odisha,893508,860142,3854,0
25-06-2021,Punjab,594279,573491,15956,0
25-06-2021,Puducherry,116186,111477,1739,0
25-06-2021,Rajasthan,951826,941048,8905,0
25-06-2021,Sikkim,19811,17005,299,252
25-06-2021,Telangana,618837,599695,3618,0
25-06-2021,Tamil Nadu,2455332,2375963,32051,0
25-06-2021,Tripura,63865,59316,659,62
25-06-2021,India,30182621,29185794,394525,11896
25-06-2021,Uttar Pradesh,1705220,1679416,22381,0
25-06-2021,Uttarakhand,339373,323855,7083,5808
25-06-2021,West Bengal,1491219,1451437,17551,0
26-06-2021,Andaman and Nicobar Islands,7446,7265,127,0
26-06-2021,Andhra Pradesh,1875622,1816930,12566,0
26-06-2021,Arunachal Pradesh,34767,32054,167,0
26-06-2021,Assam,499121,465806,4403,1347
26-06-2021,Bihar,721114,709286,9578,1
26-06-2021,Chandigarh,61604,60577,807,0
26-06-2021,Chhattisgarh,993045,972898,13427,0
26-06-2021,Delhi,1433675,1407116,24961,0
26-06-2021,Dadra and Nagar Haveli and Daman and Diu,10536,10453,4,33
26-06-2021,Goa,165883,160247,3032,0
26-06-2021,Gujarat,823132,809201,10048,0
26-06-2021,Himachal Pradesh,201547,196178,3455,29
26-06-2021,Haryana,768263,757091,9368,0
26-06-2021,Jharkhand,345259,339036,5110,0
26-06-2021,Jammu and Kashmir,314316,304390,4296,0
26-06-2021,Karnataka,2831026,2691123,34654,23
26-06-2021,Kerala,2877990,2763616,12818,458
26-06-2021,Ladakh,19941,19458,202,0
26-06-2021,Lakshadweep,9659,9275,48,38
26-06-2021,Maharashtra,6026847,5781551,120881,3164
26-06-2021,Meghalaya,47985,42500,817,0
26-06-2021,Manipur,67317,60529,1108,0
26-06-2021,Madhya Pradesh,789657,779834,8896,0
26-06-2021,Mizoram,19091,14863,91,0
26-06-2021,Nagaland,24850,22178,487,698
26-06-2021,Odisha,897062,863824,3901,0
26-06-2021,Punjab,594586,574231,15979,0
26-06-2021,Puducherry,116414,111898,1741,0
26-06-2021,Rajasthan,951967,941218,8910,0
26-06-2021,Sikkim,19941,17218,301,252
26-06-2021,Telangana,619865,601184,3627,0
26-06-2021,Tamil Nadu,2460747,2383624,32199,0
26-06-2021,Tripura,64156,59706,662,62
26-06-2021,India,30232465,29243660,395783,11919
26-06-2021,Uttar Pradesh,1705384,1679744,22443,0
26-06-2021,Uttarakhand,339537,324127,7086,5814
26-06-2021,West Bengal,1493113,1453431,17583,0
27-06-2021,Andaman and Nicobar Islands,7455,7266,127,0
27-06-2021,Andhra Pradesh,1879872,1822500,12599,0
27-06-2021,Arunachal Pradesh,34932,32270,167,0
27-06-2021,Assam,500644,469067,4440,1347
27-06-2021,Bihar,721299,709578,9579,1
27-06-2021,Chandigarh,61624,60614,807,0
27-06-2021,Chhattisgarh,993289,973262,13431,0
27-06-2021,Delhi,1433934,1407401,24965,0
27-06-2021,Dadra and Nagar Haveli and Daman and Diu,10542,10458,4,33
27-06-2021,Goa,166098,160548,3039,0
27-06-2021,Gujarat,823244,809506,10051,0
27-06-2021,Himachal Pradesh,201665,196422,3457,32
27-06-2021,Haryana,768378,757308,9385,0
27-06-2021,Jharkhand,345340,339199,5111,0
27-06-2021,Jammu and Kashmir,314731,305135,4304,0
27-06-2021,Karnataka,2834630,2698822,34743,23
27-06-2021,Kerala,2888895,2775967,12880,461
27-06-2021,Ladakh,19964,19481,202,0
27-06-2021,Lakshadweep,9687,9299,48,38
27-06-2021,Maharashtra,6036821,5790113,121286,3170
27-06-2021,Meghalaya,48447,43070,819,0
27-06-2021,Manipur,67986,61038,1124,0
27-06-2021,Madhya Pradesh,789696,779963,8917,0
27-06-2021,Mizoram,19324,15040,91,0
27-06-2021,Nagaland,24961,22251,487,700
27-06-2021,Odisha,900470,867402,3940,0
27-06-2021,Punjab,594883,574872,15991,0
27-06-2021,Puducherry,116645,112229,1744,0
27-06-2021,Rajasthan,952129,941482,8914,0
27-06-2021,Sikkim,20111,17421,301,252
27-06-2021,Telangana,620613,602676,3635,0
27-06-2021,Tamil Nadu,2465874,2390783,32290,0
27-06-2021,Tripura,64641,60165,665,63
